50,"We loved cafe chill! The menu is huge, and has so many options for international and Sri Lankan food. This restaurant has a good ambience and is always busy. The food was some of the best I’ve had in Sri Lanka - would definitely say it’s good for families with children aswell. Staff very friendly also."
50,Really enjoyed good western but also sri lankian food. Later in the evenings you can also catch a beer or two there. Very friendly and nice service by Rasika.
50,We came here three times during our four nights in Ella and this place was great. COol set up and good music always playing! The Beefy Burger and Chicken Baguette were our favorites and the potato wedges were also a nice side. Big bottle Lions are a must! Ranjith was our server for one of our visits and he was very funny and friendly and also very helpful when we asked a few questions about the local sights.
50,"We loved it at chill bar Ella! We came here a good number of times in our short stay, the food is amazing and such a good price, super tasty drinks and the best service as well. All the staff can’t do enough for you and maintained the relaxed vibe of chill bar. I would 100% recommend to anyone. Sampa looked after us for our last evening and made sure everything was perfect for us ❤️"
50,"This place deserves its name, it's a very relaxing place. The food is really delicious. I tried the mix Sri Lanka food in banana leaf, I really liked it, I especially loved and recommend ""mango chutney"". Even if it is not served with a dish you can ask for it. It goes really very good with meat. I also tried hamburger. I loved the spicy patty, it was not just meat, salt and pepper like the ones in classical burger, you should try it. Also people working here are cool and chill people. Vidal was very good to me, he is nice and helpful person."
50,"Cafe Chill is honestly one of the best places to have a meal if you want great value for money and excellent service quality. From the moment you step through the entrance and into the restaurant, you genuinely feel calm. The interior design is well done and makes you feel intrigued as to what's on the menu, and rightfully so! Cafe Chill is excellent if you are not sure what you'd like to eat because it ranges from international classics like: English fish and chips, Greek style fish with artisan bread, German inspired chicken schnitzel, to local cuisines, and more. If you prefer a more local palette, the lamprais is a must and is very popular too.Furthermore, my partner and I will both agree that if there was ever an ""Employee of the Month"" award, it should definitely go to Vidal. He service was excellent, and his positive attitude was contagious. He went out of his way to ensure that our dietary requirements were met, and even recommended substitutes for those we could not handle.The food itself was excellent and there was nothing I could honestly say that we didn't enjoy."
50,"Good place, yummy food and fantastic ambient. The waiter, Rasika, was very nice and helpful as well."
50,"Very chill environment, great food and great service !! Thanks Rasika for the killer breakfast we will be back during our stay :)"
50,"If you want a bit of a change from the amazing local food, then Chill is a great place to have it. Our family devoured the pizzas, burgers and salads after 7 days of local currys - and all the food was great quality, fresh and reasonably priced. Prime location on the main road in Ella, so lots going on around you; some chilled tunes; and great wait staff. Big shout out to Rasika in particular for looking after us so well. Thank you Cafe Chill!"
50,"Exquisite food, gorgeous boho decor and carefully curated music. We had excellence service from Lasa on the two times that we went. :)"
40,"Eat here twice, once for dinner and once for lunch. Food was nice, especially enjoyed the chicken burger. It's relaxing inside (as per the name). Service was a little slow first evening we went but was great second time around with Rumesh looking after us."
50,"Nice place to have a drink or two, we found it was a bit over priced but then again we had a great time whilst “chilling” out!"
50,"Great mix of international and local cuisine, very tasty food and good selection of drinks. Had meals here for about 4 times on our 4 day stay in Ella. Staff is incredible, they welcome you like friends after your first visit. Rasika, Ranyith, Vidal, Chala and Dinesh were incredible, 5 star service!!! Definitely a must visit in Ella."
50,"We were only in Ella one night, passing through and our Driver recommended this on arrival. It was just perfect. Nice cold beer and the kids got to eat something other than curry and rice. The Fish and chips was amazing!"
50,"Great food, vibe and service. Rasika our waiter was attentive and welcoming. Wouldn’t go anywhere else in Ella!"
50,Friendly staff and delicious beef burger! Rumesh has been so kind with us. The place is clean and cute. Thanks!
50,"Good café, with very good food and a nice atmosphere. Friendly and helpfull staff. We were served nu Rumesh and Ranjith."
50,"We were recommended this place and had no regret, amazing food and fabulous service and the cocktails were awesome. Great vibe, friendly attentive staff and must if you are in Ella"
50,Only in Ella for one night but really enjoyed it - visited Chill Cafe and it's a cool place with good cocktails and friendly staff - great service by Odair
50,"We have been there many times (lunch, dinner or just to drink something). The service was amazing (specially Rasika and Lasa), the food is really tasty, the environment is really good, and perfect location. you should go to the third floor, although all the restaurant is great!"
50,We came here for a drink and stayed for a meal and great night. Rasilca is the man. We felt very comfortable here and received some of the best service I’ve had in Sri Lanka. Highly recommend. AKD
50,"It’s a very chilled cozy place. The food was really good and fresh. We came here two days in a row. Thanks to Sampa and Lasa for the very good service. We recommend this place. The “America meal” (Fish), was a highlight today."
50,Great food (local and international) super friendly staff (especially Rasika). The place for dinner in Ella!
50,"A nice cozy place in the heart of Ella that serves some amazing food at reasonable prices. Everything on their menu tastes amazing and they also have quite a few healthy options. Ranjith, Yoga and Upul are extremely friendly and help you with customisation and also delivery food in the prompt manner. They ensure that you leave the place with a smile on your face. The food is so good that we've been there thrice during our stay and literally tried 3/4th of the things on their menu. Recommended!!"
40,"Small little cafe in Ella town. Easy to get to. Great food variety and beer. Ask for Rumesh, great service."
40,"Sampa gave us a real treat, advising us to take the Lumprais, a delicious choice! It's a busy place so don't expect quiet conversations..."
50,"We've been to Ella twice during our stay and spent most of our evenings in this bar. Great ambiance, love the pillows. Special thanks to our waiter Lasa for being so friendly and helpful :)"
50,The food was insane and Rasika was the man!! We got the lamprais and it could possibly be the best dish on the menu. Would highly recommend!
50,Good place to visit in Ella! We went for a diner and had Some drinks. Our waiter Rasika was really friendly and kind to us.
50,Awesome experience. The food was really delicious. Relaxing music and chill vibe. Especially thanking Rasika from Café Chill!
50,"Me and my friend came here for dinner on our first night in Ella. The staff were all really friendly, especially Rasika, and our food was delicious! All the food and drinks were really good prices and they had a massive range of food options. Will definitely be coming back!"
50,"In need of pizza after 8 days of delicious curry and Sri Lankan fare, we popped into Chill Cafe after multiple recommendations. The food was great, and the service quick and slick. Ranjith our server was warm and very helpful."
50,"Great food Sri Lankan and western, beers also available among other things. Prices were very reasonable- will be coming back tomorrow for some more lumprie"
50,We went there by the recommendation of the lonely planet and was really great. Nice modern place with excellent food .We tried typical Sri Lanka food and loved it.Eka advised us a fresh tea with mint and passion fruit and was sooo tasty!For sure we recommend this place !
50,"The food is simply outstanding . The combination of Sri Lanka traditional food and western food make a restaurant to explore everyday for the variety of dishes. We ordered the Lampras , that is a traditional rice curry with variety of local spices wrapped in a banana leafs . We also ate a tuna grill fish with a sweet spicy sauce , wow amazing! The best waiter is Rumesh , very attentive and positive personality . It was a pleasure eat at Cafe Chill in Ella."
50,"Decided to check the menu for breakfast thinking it would be expensive but compared to other restaurants around Ella it’s really reasonable. Great western food and the best coconut coffee! The service was great, especially Rumesh who served us. Beer prices also good so we will return in the evening!"
50,We went here for dinner and it was really great. The food was delicious and it was worth the money. The staff was really nice and friendly. We also took picture with our waiter Rumesh :)
50,"We wanted to eat something from Srilanka, Sampa recommended something special, it was perfect, delicious, and very good service. We enjoyed every moment. And because of the extraordinary service we had, we returned in the evening for dinner. Thank you Sampa."
50,"Ella, Sri Lanka is a laid-back town in the central hills. For local travelers it is not a preferred destination. But, once you go there, you will find that the Ella tourist area is out of this world. Amid cool climes it offers a unique architecture with multi-story restaurants done using wood, coconut & palm leaves. The ambiance is so exciting. Among the restaurants, The Chill Cafe stands out. As the name implies, it is a great place for chilling. Up-stair all wooden building creates a lovely environment. You have to remove your shoes if you are going to sit upstairs and that gives you a very relaxing feeling. Food variety is amazing. Their detox drinks can't be found even in 5 star hotels. Different food have distinct tastes, the portion sizes are substantial and reasonably priced. Staff is very courteous though they are mega-busy. Real value for money. You won't regret visiting this restaurant."
50,"Great place, great food and staff. Wide range of food available. The waiter we had was brilliant - big up Rasika for looking after us so well"
50,We had a great burger and nice sandwich here! Really nice atmosphere in this café and Lasa who was our waiter was great! We will come back
50,Rasika was our waiter and helped us pick our drinks and food. Everything was very tasteful and fresh. Would def go again!
40,The two drinks I had were refreshing. The snack I had; wedges were good and the service was great. The staff were attentive as are all in Sri Lanka. Toilets were clean! But as with most places in Sri Lanka; everything is grimy.Just wipe down the menus and tables properly every once in a while.
50,Have been there last week when we stayed in Ella for a few days. Food and drinks are great. Service is perfect. Thanks especially to Sampa for making our stay so comfortable. He was very polite and friendly.
50,When i during my trip i stayed ella it was my 1st stop in sri lanka i had lunch with my friends in chill cafe actually it was great. Really good food and good service. Yoga was good staff member . I wish come again
50,I came here with my family. I had really delicious pizza ever. If I would like to recommenced this restaurant for all. ⭐️⭐️⭐️⭐️⭐️ the staff is excellent specially yoga gave us good service
50,"If your looking for a chilled out place to eat and enjoy some drinks in Ella, Cafe Chill is perfect! Family friendly, with the best passionfruit mojito. The lights, music and vibe makes you forget about the time. We were lucky enough to have Rasika as our waiter, he was outstanding, no need to write any orders down, was very efficient, cool, calm and friendly.Must visit when in Ella!!!"
50,"Very cute place. Service by Rumesh was outstanding. Very nice guy and service was very quick even thought it was soo busy. The food was amazing, definitely recommend the chicken burger. But the menu is huge and other dishes looked amazing. Espresso martini is amazing also. The price is very very reasonable. About £5 per main meal! Will definitely be back!"
50,Amazing food. Great atmosphere. Superb service from Rumesh! Bruschetta was amazing! Could not recommend this place enough
50,"Had lunch, excellent service from Rasika, had burgers, curry and sandwiches, all delicious. Also had a variety of drinks. Would highly recommend"
50,"Very friendly waiters, mainly Rumesh!! Lovely guy and very helpful! Wonderful place and better workers"
50,Very tasty great food and great staffs. Also the best tea i had here. The place is also nice and comfortable
50,"Best restaurant and the only restaurant with a friendly staff.Very clean food. Delicious food. Quick service. Thank you, my guest was very happy."
50,Very nice place. Food was great and drinks also. Rasika is the best bartender. Definitely one of the best places in the city.
50,We are coming with our family and food was delicious and cocktails are most tasty. Staff are very quick and very helpful.
50,We came here on recommendstions and everything was great! Thanks to Rasika for the nice meal advice. The Curry baked in banana leaf was really tasty!! :-) Cocktails are nice and not expensive. Great evening in our honeymoon.
50,Great atmosphere. Delicious food. Friendly service. Menu contains both local and western cuisines. The best restaurant in Ella.
50,"Vidal OK!! The kitchen crew it's excellent very recommended Pizza 🍕 okkk Salad okk Ubicación muy buena, decoración muy bonita"
50,"This is one of the best restaurant in Sri Lanka! I really love this places, we used to visit Ella on 9-11 August 2019 and we went there twice as we really love the food there, especially deviled fish & chicken plus the best service from local staff. No wonder why this place is very famous!! I would love to go back again for our next visit."
40,"This is one of the most populair places in Ella for lunch, dinner or just a drink. The food is good but it is far from cheap. The staff is to-the -point and helpful."
50,"Had all our meals at Chill, irrespective of how crowded it was and believe me, it is always crowded. From the beautifully designed decks made from Bamboo, to the modern menu which includes Sri Lankan, Fast food and even Continental cuisine. Freshly squeezed juices. It gets really busy in the night time, with most young patrons visiting the place for a drink. They probably had the best music playlist and is an excellent pace to CHILL after a long day of sight seeing. Place is child friendly."
50,"Good breakfast and lunch and affordable excellent service by Rumesh and Ranjith, Good americano black coffee!"
40,"Came for lunch and this place was busy and clearly the ‘in’ place.Very different vibe at night.There was plenty of choice on the menu, drinks and nice seating areas. Staff very friendly and reasonable prices. Food was OK but nothing to write home about - very good though."
50,Cafe Chill is in a great location and serves delicious food. Rumesh served us and was always cheerful and helpful.
50,the food was really tasty and the service was very nice as well. we had Rumesh who looked after us perfectly. pretty chill location to sit and enjoy some drinks and food!
50,we had lunch and the food was great. also the stuff there is very kind and helpful. highly recommended!
50,"We sat down for a while to chill, right after our hike and train trip in the early morning. The second floor has sitting bags, which is exactly what you need. Since we liked almost everything on the menu we had a very large order. Sampa (employee) did memorize the whole order and was a great host."
50,"Very good Food, very clean and very friendly Service. Especially our service rumesh do da very great job."
50,passing by Ella we stoped here becuase it was te busiest resturant in the whole street. they have good food and do great service . espically the guy called Rumesh .. hes just awesome .
50,"We visited cafe Chill multiple times during our stay in Ella. It's a really nice place for having dinner and drinks. The menu is extensive with both Western as Sri Lankan Food. We tried the vegetarian burger and the zucchini pasta which were both excellent. Besides that I would recommend going there at night to have some drinks (nice cocktails!) at the upper floor. We really liked the friendy staff, especially Vidal and Ruwsesh. Thank you so much for the great time and see you later!"
40,Very cozy restaurant with International and local food. A really better and professional service by our waiter Samoa in a Peace & Love ambiance. A place to go when you are in Ella.
50,After a day out of ella we had a really tasty lunch - the pizza and potato wedges really hit the spot! (we decided to have something different from the otherwise amazing Sri Lankan food so far) Excellent and friendly service by Upul too!
50,We came here a couple times when we were in Ella. The food was delicious and seems to be the most popular place on the strip.Rasika served us and was really attentive. Our food came out quickly and he was on to our drink refills without being pushy.Definitely worth checking out when you’re in Ella.
50,"Had a great time here, especially fun at night. Dinesh was a great host! Food was fine, lots of options."
50,"Had a delicious chicken curry for breakfast. My friend has a Spanish omelette and said it was delicious. Don’t forget to order one of the mango smoothies. Absolutely delicious, and Rumesh our server was extremely helpful and gave us advice on touring Ella. Thanks!"
50,"We had a great time at Cafe Chill super well located. Service was phenomenal. Our server Rumesh really went above and beyond, giving us travel recommendations, explaining how to eat local food, etc. Really really great. The food was also delicious"
